9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999995e-02 9.999996e-02 9.999997e-02 9.999999e-02 1.000000e-01 1.000000e-01 1.000001e-01 1.000001e-01 1.000002e-01 1.000002e-01 1.000003e-01 1.000004e-01 1.000005e-01 1.000005e-01 1.000006e-01 1.000007e-01 1.000007e-01 1.000008e-01 1.000008e-01 1.000008e-01 1.000008e-01 1.000008e-01 1.000007e-01 1.000006e-01 1.000005e-01 1.000004e-01 1.000002e-01 9.999994e-02 9.999967e-02 9.999937e-02 9.999903e-02 9.999866e-02 9.999826e-02 9.999784e-02 9.999739e-02 9.999693e-02 9.999645e-02 9.999597e-02 9.999548e-02 9.999500e-02 9.999451e-02 9.999404e-02 9.999359e-02 9.999315e-02 9.999273e-02 9.999233e-02 9.999197e-02 9.999162e-02 9.999131e-02 9.999103e-02 9.999079e-02 9.999057e-02 9.999039e-02 9.999024e-02 9.999012e-02 9.999004e-02 9.998999e-02 9.998997e-02 9.998999e-02 9.999004e-02 9.999012e-02 9.999024e-02 9.999039e-02 9.999057e-02 9.999079e-02 9.999103e-02 9.999131e-02 9.999162e-02 9.999197e-02 9.999233e-02 9.999273e-02 9.999315e-02 9.999359e-02 9.999404e-02 9.999451e-02 9.999500e-02 9.999548e-02 9.999597e-02 9.999645e-02 9.999693e-02 9.999739e-02 9.999784e-02 9.999826e-02 9.999866e-02 9.999903e-02 9.999937e-02 9.999967e-02 9.999994e-02 1.000002e-01 1.000004e-01 1.000005e-01 1.000006e-01 1.000007e-01 1.000008e-01 1.000008e-01 1.000008e-01 1.000008e-01 1.000008e-01 1.000007e-01 1.000007e-01 1.000006e-01 1.000005e-01 1.000005e-01 1.000004e-01 1.000003e-01 1.000002e-01 1.000002e-01 1.000001e-01 1.000001e-01 1.000000e-01 1.000000e-01 9.999999e-02 9.999997e-02 9.999996e-02 9.999995e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 
9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999995e-02 9.999995e-02 9.999996e-02 9.999997e-02 9.999999e-02 1.000000e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000002e-01 1.000002e-01 1.000003e-01 1.000004e-01 1.000005e-01 1.000005e-01 1.000006e-01 1.000007e-01 1.000007e-01 1.000008e-01 1.000008e-01 1.000008e-01 1.000008e-01 1.000007e-01 1.000007e-01 1.000006e-01 1.000004e-01 1.000003e-01 1.000001e-01 9.999984e-02 9.999956e-02 9.999925e-02 9.999891e-02 9.999854e-02 9.999813e-02 9.999771e-02 9.999726e-02 9.999680e-02 9.999632e-02 9.999584e-02 9.999536e-02 9.999488e-02 9.999441e-02 9.999394e-02 9.999350e-02 9.999307e-02 9.999266e-02 9.999228e-02 9.999192e-02 9.999160e-02 9.999130e-02 9.999103e-02 9.999079e-02 9.999059e-02 9.999041e-02 9.999027e-02 9.999016e-02 9.999008e-02 9.999004e-02 9.999002e-02 9.999004e-02 9.999008e-02 9.999016e-02 9.999027e-02 9.999041e-02 9.999059e-02 9.999079e-02 9.999103e-02 9.999130e-02 9.999160e-02 9.999192e-02 9.999228e-02 9.999266e-02 9.999307e-02 9.999350e-02 9.999394e-02 9.999441e-02 9.999488e-02 9.999536e-02 9.999584e-02 9.999632e-02 9.999680e-02 9.999726e-02 9.999771e-02 9.999813e-02 9.999854e-02 9.999891e-02 9.999925e-02 9.999956e-02 9.999984e-02 1.000001e-01 1.000003e-01 1.000004e-01 1.000006e-01 1.000007e-01 1.000007e-01 1.000008e-01 1.000008e-01 1.000008e-01 1.000008e-01 1.000007e-01 1.000007e-01 1.000006e-01 1.000005e-01 1.000005e-01 1.000004e-01 1.000003e-01 1.000002e-01 1.000002e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000000e-01 9.999999e-02 9.999997e-02 9.999996e-02 9.999995e-02 9.999995e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 
9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999995e-02 9.999995e-02 9.999996e-02 9.999997e-02 9.999999e-02 1.000000e-01 1.000000e-01 1.000001e-01 1.000001e-01 1.000002e-01 1.000002e-01 1.000003e-01 1.000003e-01 1.000004e-01 1.000005e-01 1.000005e-01 1.000006e-01 1.000006e-01 1.000007e-01 1.000007e-01 1.000007e-01 1.000007e-01 1.000007e-01 1.000006e-01 1.000005e-01 1.000004e-01 1.000002e-01 1.000000e-01 9.999981e-02 9.999955e-02 9.999925e-02 9.999892e-02 9.999856e-02 9.999817e-02 9.999776e-02 9.999732e-02 9.999688e-02 9.999642e-02 9.999595e-02 9.999548e-02 9.999501e-02 9.999455e-02 9.999411e-02 9.999367e-02 9.999326e-02 9.999287e-02 9.999250e-02 9.999215e-02 9.999183e-02 9.999154e-02 9.999128e-02 9.999105e-02 9.999085e-02 9.999067e-02 9.999052e-02 9.999041e-02 9.999031e-02 9.999025e-02 9.999021e-02 9.999020e-02 9.999021e-02 9.999025e-02 9.999031e-02 9.999041e-02 9.999052e-02 9.999067e-02 9.999085e-02 9.999105e-02 9.999128e-02 9.999154e-02 9.999183e-02 9.999215e-02 9.999250e-02 9.999287e-02 9.999326e-02 9.999367e-02 9.999411e-02 9.999455e-02 9.999501e-02 9.999548e-02 9.999595e-02 9.999642e-02 9.999688e-02 9.999732e-02 9.999776e-02 9.999817e-02 9.999856e-02 9.999892e-02 9.999925e-02 9.999955e-02 9.999981e-02 1.000000e-01 1.000002e-01 1.000004e-01 1.000005e-01 1.000006e-01 1.000007e-01 1.000007e-01 1.000007e-01 1.000007e-01 1.000007e-01 1.000006e-01 1.000006e-01 1.000005e-01 1.000005e-01 1.000004e-01 1.000003e-01 1.000003e-01 1.000002e-01 1.000002e-01 1.000001e-01 1.000001e-01 1.000000e-01 1.000000e-01 9.999999e-02 9.999997e-02 9.999996e-02 9.999995e-02 9.999995e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 
9.999994e-02 9.999994e-02 9.999994e-02 9.999994e-02 9.999995e-02 9.999995e-02 9.999996e-02 9.999997e-02 9.999998e-02 1.000000e-01 1.000000e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000002e-01 1.000002e-01 1.000003e-01 1.000003e-01 1.000004e-01 1.000005e-01 1.000005e-01 1.000006e-01 1.000006e-01 1.000006e-01 1.000006e-01 1.000006e-01 1.000005e-01 1.000005e-01 1.000004e-01 1.000002e-01 1.000001e-01 9.999987e-02 9.999964e-02 9.999937e-02 9.999907e-02 9.999874e-02 9.999837e-02 9.999799e-02 9.999758e-02 9.999716e-02 9.999672e-02 9.999627e-02 9.999582e-02 9.999537e-02 9.999493e-02 9.999450e-02 9.999408e-02 9.999368e-02 9.999330e-02 9.999295e-02 9.999262e-02 9.999231e-02 9.999204e-02 9.999179e-02 9.999157e-02 9.999137e-02 9.999120e-02 9.999106e-02 9.999094e-02 9.999084e-02 9.999076e-02 9.999070e-02 9.999065e-02 9.999063e-02 9.999062e-02 9.999063e-02 9.999065e-02 9.999070e-02 9.999076e-02 9.999084e-02 9.999094e-02 9.999106e-02 9.999120e-02 9.999137e-02 9.999157e-02 9.999179e-02 9.999204e-02 9.999231e-02 9.999262e-02 9.999295e-02 9.999330e-02 9.999368e-02 9.999408e-02 9.999450e-02 9.999493e-02 9.999537e-02 9.999582e-02 9.999627e-02 9.999672e-02 9.999716e-02 9.999758e-02 9.999799e-02 9.999837e-02 9.999874e-02 9.999907e-02 9.999937e-02 9.999964e-02 9.999987e-02 1.000001e-01 1.000002e-01 1.000004e-01 1.000005e-01 1.000005e-01 1.000006e-01 1.000006e-01 1.000006e-01 1.000006e-01 1.000006e-01 1.000005e-01 1.000005e-01 1.000004e-01 1.000003e-01 1.000003e-01 1.000002e-01 1.000002e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000000e-01 1.000000e-01 9.999998e-02 9.999997e-02 9.999996e-02 9.999995e-02 9.999995e-02 9.999994e-02 9.999994e-02 9.999994e-02 
9.999994e-02 9.999994e-02 9.999994e-02 9.999995e-02 9.999995e-02 9.999996e-02 9.999997e-02 9.999999e-02 1.000000e-01 1.000000e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000002e-01 1.000002e-01 1.000003e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000005e-01 1.000005e-01 1.000005e-01 1.000005e-01 1.000005e-01 1.000005e-01 1.000004e-01 1.000003e-01 1.000002e-01 1.000000e-01 9.999984e-02 9.999962e-02 9.999937e-02 9.999908e-02 9.999876e-02 9.999842e-02 9.999805e-02 9.999765e-02 9.999724e-02 9.999681e-02 9.999638e-02 9.999595e-02 9.999552e-02 9.999509e-02 9.999468e-02 9.999429e-02 9.999391e-02 9.999357e-02 9.999325e-02 9.999295e-02 9.999269e-02 9.999246e-02 9.999226e-02 9.999209e-02 9.999195e-02 9.999183e-02 9.999174e-02 9.999166e-02 9.999161e-02 9.999156e-02 9.999154e-02 9.999152e-02 9.999150e-02 9.999149e-02 9.999149e-02 9.999149e-02 9.999149e-02 9.999149e-02 9.999150e-02 9.999152e-02 9.999154e-02 9.999156e-02 9.999161e-02 9.999166e-02 9.999174e-02 9.999183e-02 9.999195e-02 9.999209e-02 9.999226e-02 9.999246e-02 9.999269e-02 9.999295e-02 9.999325e-02 9.999357e-02 9.999391e-02 9.999429e-02 9.999468e-02 9.999509e-02 9.999552e-02 9.999595e-02 9.999638e-02 9.999681e-02 9.999724e-02 9.999765e-02 9.999805e-02 9.999842e-02 9.999876e-02 9.999908e-02 9.999937e-02 9.999962e-02 9.999984e-02 1.000000e-01 1.000002e-01 1.000003e-01 1.000004e-01 1.000005e-01 1.000005e-01 1.000005e-01 1.000005e-01 1.000005e-01 1.000005e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000003e-01 1.000002e-01 1.000002e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000000e-01 1.000000e-01 9.999999e-02 9.999997e-02 9.999996e-02 9.999995e-02 9.999995e-02 9.999994e-02 9.999994e-02 
9.999994e-02 9.999994e-02 9.999995e-02 9.999995e-02 9.999996e-02 9.999997e-02 9.999999e-02 1.000000e-01 1.000000e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000002e-01 1.000002e-01 1.000003e-01 1.000003e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000002e-01 1.000001e-01 9.999998e-02 9.999980e-02 9.999959e-02 9.999934e-02 9.999905e-02 9.999874e-02 9.999839e-02 9.999802e-02 9.999762e-02 9.999721e-02 9.999679e-02 9.999636e-02 9.999593e-02 9.999550e-02 9.999509e-02 9.999469e-02 9.999432e-02 9.999398e-02 9.999367e-02 9.999339e-02 9.999315e-02 9.999296e-02 9.999280e-02 9.999267e-02 9.999259e-02 9.999254e-02 9.999252e-02 9.999253e-02 9.999256e-02 9.999260e-02 9.999266e-02 9.999273e-02 9.999280e-02 9.999287e-02 9.999293e-02 9.999299e-02 9.999303e-02 9.999305e-02 9.999306e-02 9.999305e-02 9.999303e-02 9.999299e-02 9.999293e-02 9.999287e-02 9.999280e-02 9.999273e-02 9.999266e-02 9.999260e-02 9.999256e-02 9.999253e-02 9.999252e-02 9.999254e-02 9.999259e-02 9.999267e-02 9.999280e-02 9.999296e-02 9.999315e-02 9.999339e-02 9.999367e-02 9.999398e-02 9.999432e-02 9.999469e-02 9.999509e-02 9.999550e-02 9.999593e-02 9.999636e-02 9.999679e-02 9.999721e-02 9.999762e-02 9.999802e-02 9.999839e-02 9.999874e-02 9.999905e-02 9.999934e-02 9.999959e-02 9.999980e-02 9.999998e-02 1.000001e-01 1.000002e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000003e-01 1.000003e-01 1.000002e-01 1.000002e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000000e-01 1.000000e-01 9.999999e-02 9.999997e-02 9.999996e-02 9.999995e-02 9.999995e-02 9.999994e-02 
9.999994e-02 9.999995e-02 9.999995e-02 9.999996e-02 9.999997e-02 9.999999e-02 1.000000e-01 1.000000e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000002e-01 1.000002e-01 1.000003e-01 1.000003e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000002e-01 1.000001e-01 9.999997e-02 9.999980e-02 9.999958e-02 9.999933e-02 9.999904e-02 9.999872e-02 9.999837e-02 9.999799e-02 9.999758e-02 9.999716e-02 9.999672e-02 9.999628e-02 9.999584e-02 9.999541e-02 9.999499e-02 9.999460e-02 9.999425e-02 9.999393e-02 9.999365e-02 9.999342e-02 9.999324e-02 9.999311e-02 9.999303e-02 9.999301e-02 9.999304e-02 9.999312e-02 9.999324e-02 9.999339e-02 9.999358e-02 9.999380e-02 9.999403e-02 9.999426e-02 9.999450e-02 9.999474e-02 9.999496e-02 9.999516e-02 9.999533e-02 9.999547e-02 9.999557e-02 9.999563e-02 9.999565e-02 9.999563e-02 9.999557e-02 9.999547e-02 9.999533e-02 9.999516e-02 9.999496e-02 9.999474e-02 9.999450e-02 9.999426e-02 9.999403e-02 9.999380e-02 9.999358e-02 9.999339e-02 9.999324e-02 9.999312e-02 9.999304e-02 9.999301e-02 9.999303e-02 9.999311e-02 9.999324e-02 9.999342e-02 9.999365e-02 9.999393e-02 9.999425e-02 9.999460e-02 9.999499e-02 9.999541e-02 9.999584e-02 9.999628e-02 9.999672e-02 9.999716e-02 9.999758e-02 9.999799e-02 9.999837e-02 9.999872e-02 9.999904e-02 9.999933e-02 9.999958e-02 9.999980e-02 9.999997e-02 1.000001e-01 1.000002e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000003e-01 1.000003e-01 1.000002e-01 1.000002e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000000e-01 1.000000e-01 9.999999e-02 9.999997e-02 9.999996e-02 9.999995e-02 9.999995e-02 
9.999995e-02 9.999995e-02 9.999996e-02 9.999997e-02 9.999999e-02 1.000000e-01 1.000000e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000002e-01 1.000002e-01 1.000003e-01 1.000003e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000002e-01 1.000001e-01 1.000000e-01 9.999984e-02 9.999963e-02 9.999938e-02 9.999909e-02 9.999876e-02 9.999840e-02 9.999800e-02 9.999758e-02 9.999714e-02 9.999668e-02 9.999622e-02 9.999575e-02 9.999531e-02 9.999488e-02 9.999448e-02 9.999412e-02 9.999381e-02 9.999355e-02 9.999336e-02 9.999323e-02 9.999317e-02 9.999319e-02 9.999327e-02 9.999343e-02 9.999366e-02 9.999395e-02 9.999429e-02 9.999469e-02 9.999512e-02 9.999559e-02 9.999607e-02 9.999656e-02 9.999705e-02 9.999752e-02 9.999796e-02 9.999837e-02 9.999874e-02 9.999905e-02 9.999929e-02 9.999948e-02 9.999959e-02 9.999962e-02 9.999959e-02 9.999948e-02 9.999929e-02 9.999905e-02 9.999874e-02 9.999837e-02 9.999796e-02 9.999752e-02 9.999705e-02 9.999656e-02 9.999607e-02 9.999559e-02 9.999512e-02 9.999469e-02 9.999429e-02 9.999395e-02 9.999366e-02 9.999343e-02 9.999327e-02 9.999319e-02 9.999317e-02 9.999323e-02 9.999336e-02 9.999355e-02 9.999381e-02 9.999412e-02 9.999448e-02 9.999488e-02 9.999531e-02 9.999575e-02 9.999622e-02 9.999668e-02 9.999714e-02 9.999758e-02 9.999800e-02 9.999840e-02 9.999876e-02 9.999909e-02 9.999938e-02 9.999963e-02 9.999984e-02 1.000000e-01 1.000001e-01 1.000002e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000003e-01 1.000003e-01 1.000002e-01 1.000002e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000000e-01 1.000000e-01 9.999999e-02 9.999997e-02 9.999996e-02 9.999995e-02 
9.999996e-02 9.999996e-02 9.999997e-02 9.999998e-02 1.000000e-01 1.000000e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000002e-01 1.000002e-01 1.000003e-01 1.000003e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000003e-01 1.000002e-01 1.000001e-01 9.999992e-02 9.999972e-02 9.999948e-02 9.999919e-02 9.999887e-02 9.999850e-02 9.999810e-02 9.999766e-02 9.999720e-02 9.999671e-02 9.999622e-02 9.999573e-02 9.999525e-02 9.999480e-02 9.999438e-02 9.999400e-02 9.999368e-02 9.999343e-02 9.999326e-02 9.999317e-02 9.999317e-02 9.999326e-02 9.999346e-02 9.999375e-02 9.999413e-02 9.999461e-02 9.999517e-02 9.999581e-02 9.999651e-02 9.999726e-02 9.999805e-02 9.999886e-02 9.999969e-02 1.000005e-01 1.000013e-01 1.000021e-01 1.000028e-01 1.000034e-01 1.000040e-01 1.000045e-01 1.000049e-01 1.000051e-01 1.000053e-01 1.000054e-01 1.000053e-01 1.000051e-01 1.000049e-01 1.000045e-01 1.000040e-01 1.000034e-01 1.000028e-01 1.000021e-01 1.000013e-01 1.000005e-01 9.999969e-02 9.999886e-02 9.999805e-02 9.999726e-02 9.999651e-02 9.999581e-02 9.999517e-02 9.999461e-02 9.999413e-02 9.999375e-02 9.999346e-02 9.999326e-02 9.999317e-02 9.999317e-02 9.999326e-02 9.999343e-02 9.999368e-02 9.999400e-02 9.999438e-02 9.999480e-02 9.999525e-02 9.999573e-02 9.999622e-02 9.999671e-02 9.999720e-02 9.999766e-02 9.999810e-02 9.999850e-02 9.999887e-02 9.999919e-02 9.999948e-02 9.999972e-02 9.999992e-02 1.000001e-01 1.000002e-01 1.000003e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000003e-01 1.000003e-01 1.000002e-01 1.000002e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000000e-01 1.000000e-01 9.999998e-02 9.999997e-02 9.999996e-02 
9.999997e-02 9.999997e-02 9.999999e-02 1.000000e-01 1.000000e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000002e-01 1.000002e-01 1.000003e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000003e-01 1.000002e-01 1.000000e-01 9.999985e-02 9.999963e-02 9.999936e-02 9.999904e-02 9.999868e-02 9.999827e-02 9.999782e-02 9.999735e-02 9.999684e-02 9.999633e-02 9.999580e-02 9.999529e-02 9.999480e-02 9.999434e-02 9.999393e-02 9.999359e-02 9.999332e-02 9.999315e-02 9.999308e-02 9.999312e-02 9.999328e-02 9.999356e-02 9.999398e-02 9.999452e-02 9.999518e-02 9.999597e-02 9.999686e-02 9.999785e-02 9.999893e-02 1.000001e-01 1.000013e-01 1.000025e-01 1.000038e-01 1.000050e-01 1.000062e-01 1.000074e-01 1.000085e-01 1.000095e-01 1.000105e-01 1.000113e-01 1.000120e-01 1.000125e-01 1.000129e-01 1.000131e-01 1.000132e-01 1.000131e-01 1.000129e-01 1.000125e-01 1.000120e-01 1.000113e-01 1.000105e-01 1.000095e-01 1.000085e-01 1.000074e-01 1.000062e-01 1.000050e-01 1.000038e-01 1.000025e-01 1.000013e-01 1.000001e-01 9.999893e-02 9.999785e-02 9.999686e-02 9.999597e-02 9.999518e-02 9.999452e-02 9.999398e-02 9.999356e-02 9.999328e-02 9.999312e-02 9.999308e-02 9.999315e-02 9.999332e-02 9.999359e-02 9.999393e-02 9.999434e-02 9.999480e-02 9.999529e-02 9.999580e-02 9.999633e-02 9.999684e-02 9.999735e-02 9.999782e-02 9.999827e-02 9.999868e-02 9.999904e-02 9.999936e-02 9.999963e-02 9.999985e-02 1.000000e-01 1.000002e-01 1.000003e-01 1.000003e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000004e-01 1.000003e-01 1.000003e-01 1.000002e-01 1.000002e-01 1.000001e-01 1.000001e-01 1.000001e-01 1.000000e-01 1.000000e-01 9.999999e-02 9.999997e-02 
