2.565556e+02	0
2.720429e+02	5000
2.775712e+02	10000
2.802305e+02	15000
2.813489e+02	20000
2.817860e+02	25000
2.819543e+02	30000
2.820173e+02	35000
2.820399e+02	40000
2.820477e+02	45000
2.820502e+02	50000
2.820509e+02	55000
2.820511e+02	60000
2.820510e+02	65000
2.820510e+02	70000
2.820510e+02	75000
2.820509e+02	80000
2.820509e+02	85000
2.820509e+02	90000
2.820509e+02	95000
2.820509e+02	100000
