2.000000e-01  2.140000e-02
4.000000e-01  9.181796e-02
6.000000e-01  2.221065e-01
8.000000e-01  4.255208e-01
1.000000e+00  7.182511e-01


The answer is 7.182511e-01

The analytical answer is  7.182818e-01

 The error is  3.069185e-05
