989	478	1
517	294	1
283	56	1
717	359	1
487	413	1
937	487	1
995	581	1
476	121	1
916	942	1
125	731	1
471	887	1
483	240	1
224	924	1
980	340	1
979	171	1
412	48	1
490	386	1
980	89	1
465	780	1
470	609	1
722	561	1
979	153	1
974	857	1
990	506	1
473	967	1
245	886	1
487	404	1
78	511	1
597	828	1
980	367	1
708	873	1
700	380	1
468	234	1
387	364	1
708	887	1
970	230	1
709	941	1
979	767	1
484	324	1
957	724	1
988	231	1
470	444	1
958	700	1
677	429	1
535	724	1
481	199	1
461	747	1
555	957	1
462	461	1
900	649	1
983	199	1
985	309	1
731	306	1
997	660	1
979	722	1
983	358	1
478	464	1
177	287	1
458	678	1
467	323	1
976	695	1
935	781	1
241	112	1
252	592	1
978	803	1
473	996	1
466	393	1
703	399	1
649	114	1
969	679	1
963	759	1
416	293	1
981	1	1
961	745	1
865	236	1
558	62	1
984	292	1
979	652	1
168	279	1
968	201	1
483	554	1
699	857	1
450	228	1
536	714	1
696	517	1
475	706	1
971	237	1
653	202	1
483	45	1
213	401	1
431	598	1
21	897	1
885	312	1
475	921	1
432	952	1
468	278	1
463	810	1
9	286	1
475	716	1
974	252	1
981	357	1
978	937	1
747	875	1
965	135	1
610	248	1
243	623	1
484	366	1
959	648	1
737	66	1
488	815	1
513	651	1
469	270	1
470	103	1
980	399	1
208	565	1
977	525	1
914	562	1
518	820	1
482	541	1
46	301	1
995	562	1
472	641	1
969	285	1
969	121	1
230	696	1
473	982	1
404	111	1
630	305	1
489	504	1
211	982	1
2	589	1
367	526	1
466	366	1
454	588	1
975	259	1
475	670	1
200	352	1
557	67	1
455	200	1
960	794	1
740	650	1
980	964	1
484	355	1
515	613	1
160	249	1
436	659	1
487	398	1
97	844	1
980	422	1
989	96	1
389	394	1
979	831	1
965	397	1
989	16	1
951	854	1
984	984	1
463	410	1
739	594	1
989	116	1
104	556	1
468	143	1
470	896	1
986	985	1
989	844	1
464	824	1
15	462	1
733	184	1
979	783	1
168	89	1
424	469	1
223	370	1
988	455	1
466	796	1
764	726	1
997	966	1
967	564	1
467	534	1
979	174	1
211	661	1
484	233	1
981	948	1
110	231	1
950	988	1
954	932	1
478	297	1
475	729	1
499	466	1
476	579	1
915	892	1
193	428	1
264	554	1
336	471	1
970	461	1
347	87	1
