750	954	1
754	141	1
247	849	1
252	786	1
759	684	1
775	584	1
757	582	1
261	768	1
255	60	1
254	227	1
759	730	1
251	983	1
247	832	1
751	821	1
747	999	1
516	412	1
259	492	1
259	848	1
257	95	1
262	138	1
775	447	1
254	327	1
753	732	1
255	473	1
254	775	1
761	954	1
256	367	1
260	8	1
257	760	1
256	854	1
258	551	1
757	702	1
757	525	1
260	987	1
262	732	1
756	795	1
255	973	1
254	615	1
738	261	1
754	716	1
257	419	1
759	367	1
755	842	1
755	870	1
757	509	1
762	834	1
760	30	1
259	812	1
751	746	1
242	863	1
238	675	1
755	295	1
755	46	1
256	587	1
749	31	1
759	196	1
261	320	1
779	624	1
263	831	1
758	490	1
252	436	1
259	889	1
255	507	1
254	192	1
250	10	1
249	189	1
254	629	1
257	693	1
756	912	1
251	732	1
759	692	1
754	329	1
244	694	1
254	757	1
252	419	1
260	77	1
242	606	1
757	883	1
254	837	1
749	285	1
757	720	1
251	812	1
756	763	1
758	482	1
251	675	1
758	311	1
749	107	1
252	314	1
261	868	1
826	825	1
262	210	1
248	425	1
758	844	1
757	555	1
729	347	1
754	123	1
756	443	1
760	548	1
257	513	1
760	184	1
261	936	1
753	12	1
250	724	1
756	499	1
756	426	1
752	457	1
250	144	1
259	535	1
253	73	1
234	750	1
260	265	1
253	430	1
757	754	1
741	151	1
261	698	1
256	897	1
751	585	1
756	540	1
766	605	1
258	298	1
755	436	1
267	430	1
760	107	1
757	712	1
743	83	1
746	882	1
257	31	1
767	86	1
259	117	1
260	580	1
755	807	1
258	46	1
738	626	1
258	721	1
252	258	1
765	261	1
763	323	1
774	456	1
757	672	1
252	39	1
249	935	1
758	316	1
248	532	1
286	275	1
747	992	1
757	396	1
254	603	1
245	557	1
262	144	1
261	785	1
261	555	1
239	499	1
747	192	1
756	850	1
258	231	1
760	742	1
286	229	1
766	948	1
755	274	1
280	311	1
754	152	1
761	938	1
261	749	1
757	412	1
265	724	1
761	877	1
738	943	1
751	362	1
757	332	1
758	454	1
255	290	1
259	166	1
772	837	1
255	272	1
738	930	1
737	956	1
755	257	1
256	741	1
759	822	1
759	536	1
260	217	1
251	872	1
251	739	1
247	281	1
257	568	1
259	221	1
760	302	1
256	238	1
260	679	1
256	0	1
264	606	1
251	958	1
263	955	1
268	675	1
719	325	1
759	996	1
255	387	1
260	251	1
250	887	1
256	305	1
756	814	1
737	455	1
755	84	1
254	753	1
773	998	1
260	408	1
254	780	1
257	393	1
753	928	1
752	630	1
250	407	1
262	185	1
755	857	1
254	302	1
752	342	1
253	576	1
256	204	1
239	582	1
757	352	1
760	503	1
259	129	1
262	947	1
252	379	1
756	625	1
754	595	1
775	351	1
750	179	1
766	150	1
260	278	1
259	380	1
760	288	1
267	197	1
755	265	1
275	191	1
750	836	1
244	551	1
247	953	1
752	96	1
756	345	1
255	822	1
756	575	1
765	626	1
752	310	1
752	604	1
255	916	1
253	498	1
750	688	1
764	927	1
513	259	1
793	944	1
278	279	1
11	867	-1
6	572	-1
989	870	-1
504	284	-1
8	384	-1
2	51	-1
503	574	-1
507	879	-1
478	257	-1
504	637	-1
16	327	-1
3	829	-1
504	242	-1
0	149	-1
9	447	-1
970	538	-1
992	581	-1
18	838	-1
497	19	-1
505	845	-1
1	89	-1
6	298	-1
541	424	-1
5	391	-1
506	438	-1
499	770	-1
25	813	-1
6	982	-1
514	29	-1
270	195	-1
2	60	-1
505	528	-1
999	899	-1
506	233	-1
9	857	-1
529	646	-1
6	841	-1
8	344	-1
501	84	-1
5	605	-1
500	453	-1
494	435	-1
997	519	-1
504	679	-1
506	932	-1
504	696	-1
510	311	-1
4	484	-1
37	530	-1
480	778	-1
9	539	-1
7	517	-1
15	665	-1
11	440	-1
12	146	-1
995	385	-1
8	425	-1
997	108	-1
14	602	-1
236	422	-1
504	562	-1
8	87	-1
503	705	-1
497	912	-1
501	993	-1
3	208	-1
15	751	-1
516	19	-1
5	327	-1
511	805	-1
989	811	-1
511	417	-1
4	500	-1
5	634	-1
997	843	-1
5	430	-1
0	977	-1
5	906	-1
6	103	-1
3	886	-1
504	292	-1
505	965	-1
509	648	-1
509	410	-1
502	190	-1
501	129	-1
501	148	-1
505	16	-1
997	441	-1
7	556	-1
6	235	-1
6	369	-1
511	404	-1
481	239	-1
503	163	-1
9	686	-1
4	44	-1
505	262	-1
504	667	-1
3	552	-1
503	70	-1
2	958	-1
4	415	-1
507	908	-1
493	889	-1
517	913	-1
511	324	-1
5	937	-1
507	49	-1
11	812	-1
9	678	-1
4	922	-1
994	347	-1
996	531	-1
513	430	-1
0	21	-1
1	813	-1
5	874	-1
0	621	-1
502	35	-1
441	231	-1
10	894	-1
504	359	-1
508	519	-1
514	589	-1
7	253	-1
508	955	-1
7	976	-1
0	449	-1
5	999	-1
22	255	-1
4	221	-1
507	249	-1
522	883	-1
35	674	-1
506	651	-1
273	727	-1
7	15	-1
761	315	-1
495	648	-1
10	526	-1
5	991	-1
523	248	-1
502	981	-1
5	266	-1
243	742	-1
501	55	-1
506	270	-1
500	26	-1
998	539	-1
503	893	-1
506	629	-1
9	913	-1
1	963	-1
510	992	-1
12	349	-1
505	830	-1
11	579	-1
10	620	-1
8	696	-1
7	796	-1
505	821	-1
12	967	-1
495	326	-1
7	948	-1
995	659	-1
503	620	-1
510	569	-1
288	278	-1
3	863	-1
830	828	-1
507	182	-1
505	99	-1
521	781	-1
509	342	-1
510	488	-1
505	428	-1
3	456	-1
500	486	-1
715	321	-1
267	206	-1
0	749	-1
12	57	-1
5	79	-1
504	753	-1
508	450	-1
507	948	-1
512	776	-1
20	580	-1
505	543	-1
505	944	-1
7	27	-1
996	602	-1
994	330	-1
502	106	-1
505	606	-1
499	807	-1
498	413	-1
771	837	-1
506	317	-1
502	553	-1
500	177	-1
993	685	-1
507	154	-1
6	398	-1
8	533	-1
475	647	-1
3	463	-1
510	956	-1
497	383	-1
3	950	-1
996	575	-1
507	385	-1
497	404	-1
11	375	-1
517	757	-1
995	673	-1
502	872	-1
508	548	-1
490	753	-1
15	109	-1
9	879	-1
996	370	-1
996	252	-1
6	721	-1
498	779	-1
507	886	-1
506	124	-1
489	954	-1
7	199	-1
494	425	-1
5	128	-1
507	80	-1
493	314	-1
507	257	-1
502	516	-1
498	340	-1
508	391	-1
510	976	-1
237	861	-1
519	256	-1
997	431	-1
505	589	-1
11	214	-1
495	587	-1
5	662	-1
504	919	-1
506	617	-1
3	491	-1
