750	954	1
756	141	1
248	849	1
252	786	1
760	684	1
775	584	1
757	582	1
257	768	1
256	60	1
258	227	1
760	730	1
256	983	1
248	832	1
755	821	1
748	999	1
517	412	1
257	492	1
259	848	1
258	95	1
262	138	1
775	447	1
257	327	1
754	732	1
255	473	1
253	775	1
765	954	1
257	367	1
261	8	1
256	760	1
259	854	1
257	551	1
758	702	1
758	525	1
257	987	1
259	732	1
757	795	1
256	973	1
254	615	1
739	261	1
751	716	1
259	419	1
756	367	1
765	842	1
759	870	1
758	509	1
760	834	1
761	30	1
260	812	1
753	746	1
243	863	1
239	675	1
760	295	1
756	46	1
258	587	1
750	31	1
760	196	1
253	320	1
780	624	1
261	831	1
758	490	1
253	436	1
260	889	1
256	507	1
255	192	1
251	10	1
249	189	1
254	629	1
260	693	1
757	912	1
251	732	1
760	692	1
758	329	1
244	694	1
251	757	1
247	419	1
261	77	1
243	606	1
761	883	1
257	837	1
751	285	1
760	720	1
252	812	1
756	763	1
757	482	1
252	675	1
754	311	1
750	107	1
258	314	1
256	868	1
823	825	1
259	210	1
251	425	1
756	844	1
759	555	1
728	347	1
755	123	1
755	443	1
758	548	1
257	513	1
762	184	1
262	936	1
754	12	1
260	724	1
759	499	1
756	426	1
752	457	1
250	144	1
259	535	1
253	73	1
258	750	1
261	265	1
249	430	1
756	754	1
742	151	1
260	698	1
257	897	1
750	585	1
765	540	1
765	605	1
258	298	1
756	436	1
269	430	1
761	107	1
759	712	1
744	83	1
747	882	1
256	31	1
768	86	1
259	117	1
258	580	1
757	807	1
256	46	1
738	626	1
251	721	1
260	258	1
767	261	1
757	323	1
775	456	1
758	672	1
256	39	1
250	935	1
750	316	1
249	532	1
252	275	1
748	992	1
757	396	1
254	603	1
246	557	1
263	144	1
263	785	1
264	555	1
240	499	1
748	192	1
757	850	1
265	231	1
760	742	1
296	229	1
764	948	1
756	274	1
279	311	1
755	152	1
763	938	1
247	749	1
757	412	1
268	724	1
760	877	1
739	943	1
756	362	1
752	332	1
758	454	1
257	290	1
259	166	1
734	837	1
257	272	1
739	930	1
738	956	1
755	257	1
255	741	1
761	822	1
761	536	1
265	217	1
257	872	1
244	739	1
254	281	1
256	568	1
254	221	1
753	302	1
258	238	1
260	679	1
257	0	1
265	606	1
250	958	1
264	955	1
269	675	1
731	325	1
760	996	1
257	387	1
257	251	1
252	887	1
257	305	1
757	814	1
737	455	1
755	84	1
273	753	1
774	998	1
261	408	1
256	780	1
256	393	1
754	928	1
756	630	1
251	407	1
261	185	1
757	857	1
251	302	1
755	342	1
255	576	1
263	204	1
241	582	1
756	352	1
756	503	1
260	129	1
263	947	1
252	379	1
751	625	1
753	595	1
777	351	1
751	179	1
767	150	1
255	278	1
259	380	1
758	288	1
265	197	1
756	265	1
275	191	1
741	836	1
246	551	1
251	953	1
753	96	1
757	345	1
257	822	1
756	575	1
766	626	1
757	310	1
752	604	1
257	916	1
257	498	1
750	688	1
765	927	1
516	259	1
793	944	1
281	279	1
7	867	-1
9	572	-1
990	870	-1
505	284	-1
9	384	-1
4	51	-1
504	574	-1
504	879	-1
477	257	-1
506	637	-1
17	327	-1
4	829	-1
505	242	-1
1	149	-1
11	447	-1
765	538	-1
997	581	-1
19	838	-1
498	19	-1
506	845	-1
2	89	-1
7	298	-1
543	424	-1
8	391	-1
508	438	-1
500	770	-1
26	813	-1
7	982	-1
516	29	-1
271	195	-1
3	60	-1
507	528	-1
10	899	-1
506	233	-1
6	857	-1
530	646	-1
7	841	-1
12	344	-1
503	84	-1
6	605	-1
501	453	-1
495	435	-1
997	519	-1
505	679	-1
507	932	-1
505	696	-1
510	311	-1
5	484	-1
34	530	-1
481	778	-1
11	539	-1
8	517	-1
17	665	-1
10	440	-1
13	146	-1
996	385	-1
8	425	-1
1	108	-1
15	602	-1
253	422	-1
505	562	-1
9	87	-1
504	705	-1
505	912	-1
502	993	-1
8	208	-1
16	751	-1
517	19	-1
6	327	-1
512	805	-1
990	811	-1
511	417	-1
5	500	-1
6	634	-1
998	843	-1
9	430	-1
0	977	-1
4	906	-1
5	103	-1
9	886	-1
505	292	-1
507	965	-1
508	648	-1
512	410	-1
504	190	-1
503	129	-1
503	148	-1
506	16	-1
999	441	-1
7	556	-1
6	235	-1
10	369	-1
512	404	-1
480	239	-1
504	163	-1
11	686	-1
5	44	-1
506	262	-1
505	667	-1
5	552	-1
505	70	-1
7	958	-1
6	415	-1
504	908	-1
493	889	-1
518	913	-1
511	324	-1
6	937	-1
507	49	-1
12	812	-1
11	678	-1
6	922	-1
996	347	-1
996	531	-1
515	430	-1
9	21	-1
2	813	-1
12	874	-1
2	621	-1
503	35	-1
305	231	-1
3	894	-1
506	359	-1
509	519	-1
515	589	-1
8	253	-1
513	955	-1
8	976	-1
2	449	-1
6	999	-1
22	255	-1
7	221	-1
505	249	-1
523	883	-1
36	674	-1
508	651	-1
270	727	-1
4	15	-1
748	315	-1
496	648	-1
10	526	-1
6	991	-1
524	248	-1
505	981	-1
5	266	-1
237	742	-1
504	55	-1
507	270	-1
501	26	-1
996	539	-1
506	893	-1
505	629	-1
7	913	-1
3	963	-1
511	992	-1
9	349	-1
506	830	-1
8	579	-1
11	620	-1
9	696	-1
8	796	-1
506	821	-1
8	967	-1
496	326	-1
8	948	-1
996	659	-1
508	620	-1
508	569	-1
267	278	-1
9	863	-1
827	828	-1
507	182	-1
505	99	-1
522	781	-1
511	342	-1
511	488	-1
506	428	-1
4	456	-1
500	486	-1
735	321	-1
269	206	-1
2	749	-1
13	57	-1
6	79	-1
505	753	-1
509	450	-1
508	948	-1
513	776	-1
22	580	-1
505	543	-1
507	944	-1
4	27	-1
997	602	-1
995	330	-1
505	106	-1
506	606	-1
500	807	-1
499	413	-1
756	837	-1
511	317	-1
506	553	-1
502	177	-1
994	685	-1
507	154	-1
7	398	-1
6	533	-1
475	647	-1
5	463	-1
509	956	-1
499	383	-1
4	950	-1
995	575	-1
509	385	-1
499	404	-1
10	375	-1
518	757	-1
996	673	-1
506	872	-1
507	548	-1
491	753	-1
15	109	-1
3	879	-1
997	370	-1
997	252	-1
8	721	-1
499	779	-1
509	886	-1
506	124	-1
490	954	-1
7	199	-1
495	425	-1
6	128	-1
508	80	-1
495	314	-1
508	257	-1
502	516	-1
499	340	-1
508	391	-1
509	976	-1
237	861	-1
519	256	-1
997	431	-1
506	589	-1
5	214	-1
496	587	-1
6	662	-1
504	919	-1
503	617	-1
5	491	-1
