727	954	1
759	141	1
180	849	1
320	786	1
828	684	1
888	584	1
850	582	1
209	768	1
249	60	1
135	227	1
724	730	1
222	983	1
76	832	1
691	821	1
722	999	1
670	412	1
359	492	1
299	848	1
295	95	1
297	138	1
961	447	1
434	327	1
689	732	1
357	473	1
320	775	1
806	954	1
249	367	1
228	8	1
217	760	1
231	854	1
377	551	1
866	702	1
745	525	1
235	987	1
292	732	1
723	795	1
391	973	1
379	615	1
752	261	1
690	716	1
211	419	1
641	367	1
927	842	1
784	870	1
772	509	1
830	834	1
778	30	1
510	812	1
723	746	1
284	863	1
58	675	1
898	295	1
722	46	1
282	587	1
720	31	1
670	196	1
332	320	1
951	624	1
232	831	1
702	490	1
252	436	1
229	889	1
361	507	1
307	192	1
25	10	1
264	189	1
45	629	1
373	693	1
556	912	1
215	732	1
806	692	1
713	329	1
218	694	1
253	757	1
37	419	1
256	77	1
66	606	1
19	883	1
232	837	1
716	285	1
776	720	1
66	812	1
835	763	1
800	482	1
218	675	1
711	311	1
613	107	1
199	314	1
300	868	1
833	825	1
286	210	1
177	425	1
530	844	1
884	555	1
641	347	1
722	123	1
691	443	1
772	548	1
141	513	1
762	184	1
283	936	1
780	12	1
265	724	1
912	499	1
750	426	1
761	457	1
202	144	1
368	535	1
213	73	1
34	750	1
305	265	1
251	430	1
780	754	1
729	151	1
423	698	1
289	897	1
600	585	1
717	540	1
694	605	1
150	298	1
621	436	1
369	430	1
767	107	1
724	712	1
527	83	1
740	882	1
252	31	1
25	86	1
210	117	1
262	580	1
757	807	1
314	46	1
544	626	1
216	721	1
329	258	1
984	261	1
711	323	1
870	456	1
716	672	1
282	39	1
227	935	1
838	316	1
100	532	1
334	275	1
526	992	1
913	396	1
189	603	1
254	557	1
270	144	1
436	785	1
333	555	1
206	499	1
733	192	1
9	850	1
162	231	1
781	742	1
267	229	1
922	948	1
647	274	1
334	311	1
796	152	1
726	938	1
295	749	1
712	412	1
335	724	1
718	877	1
783	943	1
849	362	1
786	332	1
850	454	1
354	290	1
292	166	1
726	837	1
272	272	1
526	930	1
704	956	1
786	257	1
215	741	1
756	822	1
778	536	1
233	217	1
412	872	1
480	739	1
231	281	1
220	568	1
309	221	1
713	302	1
309	238	1
263	679	1
26	0	1
247	606	1
183	958	1
337	955	1
330	675	1
785	325	1
782	996	1
250	387	1
219	251	1
24	887	1
288	305	1
725	814	1
722	455	1
774	84	1
313	753	1
838	998	1
307	408	1
284	780	1
304	393	1
726	928	1
759	630	1
174	407	1
281	185	1
873	857	1
241	302	1
748	342	1
185	576	1
305	204	1
68	582	1
850	352	1
868	503	1
264	129	1
