168	489	1
165	963	1
261	960	1
122	681	1
172	860	1
430	455	1
167	332	1
661	59	1
667	452	1
741	217	1
668	345	1
665	549	1
183	317	1
670	892	1
644	490	1
183	256	1
622	968	1
670	910	1
167	226	1
168	327	1
163	286	1
328	142	1
170	99	1
162	192	1
663	308	1
670	871	1
671	391	1
664	788	1
649	200	1
169	986	1
313	882	1
169	109	1
168	354	1
637	555	1
693	690	1
674	643	1
668	363	1
170	78	1
668	200	1
165	716	1
159	744	1
661	767	1
182	245	1
174	668	1
130	886	1
162	366	1
664	531	1
167	502	1
167	314	1
923	622	1
171	19	1
653	676	1
167	429	1
667	232	1
693	987	1
167	306	1
440	494	1
84	748	1
179	891	1
444	45	1
178	427	1
667	226	1
667	484	1
168	164	1
171	89	1
669	384	1
666	23	1
668	329	1
677	531	1
666	476	1
130	877	1
167	455	1
167	497	1
660	396	1
669	886	1
435	736	1
669	108	1
671	397	1
28	842	1
170	826	1
676	936	1
165	245	1
715	639	1
666	493	1
170	73	1
685	780	1
361	42	1
156	701	1
660	940	1
671	700	1
654	776	1
667	192	1
165	6	1
116	842	1
169	919	1
145	242	1
185	190	1
173	735	1
663	164	1
660	990	1
659	982	1
564	657	1
531	18	1
683	759	1
668	357	1
667	509	1
150	738	1
173	567	1
172	289	1
668	415	1
109	981	1
172	365	1
166	517	1
176	844	1
671	968	1
671	258	1
173	478	1
668	437	1
168	379	1
681	203	1
161	550	1
664	255	1
170	550	1
686	870	1
165	241	1
662	157	1
666	218	1
109	116	1
660	749	1
676	158	1
164	476	1
639	545	1
166	878	1
666	17	1
665	542	1
167	318	1
163	788	1
429	871	1
158	738	1
932	92	1
167	301	1
693	637	1
127	571	1
333	712	1
782	644	1
280	230	1
659	971	1
181	966	1
663	291	1
665	175	1
671	312	1
675	984	1
155	568	1
161	844	1
665	144	1
667	459	1
667	607	1
161	184	1
168	342	1
167	606	1
175	838	1
194	186	1
657	30	1
675	307	1
567	125	1
169	270	1
671	874	1
668	370	1
165	894	1
168	407	1
935	881	1
583	647	1
182	236	1
159	528	1
674	293	1
171	94	1
174	934	1
170	121	1
668	349	1
660	67	1
659	642	1
158	692	1
497	334	1
669	374	1
474	313	1
691	538	1
656	98	1
667	490	1
963	328	1
156	709	1
179	881	1
836	393	1
282	854	1
167	463	1
169	527	1
681	493	1
668	267	1
669	583	1
545	57	1
513	959	1
162	771	1
173	42	1
193	498	1
1	52	1
172	561	1
427	960	1
433	619	1
191	528	1
642	698	1
174	186	1
683	553	1
154	666	1
169	152	1
167	948	1
667	186	1
659	580	1
160	851	1
187	106	1
203	675	1
163	796	1
707	657	1
175	9	1
667	206	1
634	636	1
173	38	1
155	677	1
673	677	1
705	671	1
933	396	1
671	661	1
661	633	1
691	962	1
927	992	1
670	99	1
675	67	1
159	426	1
676	947	1
695	708	1
667	466	1
165	44	1
183	748	1
174	678	1
919	210	1
168	398	1
662	953	1
171	28	1
162	935	1
141	846	1
654	662	1
661	867	1
626	652	1
438	452	-1
923	305	-1
423	352	-1
438	279	-1
924	236	-1
474	27	-1
425	652	-1
336	712	-1
929	619	-1
413	125	-1
391	452	-1
921	922	-1
922	120	-1
892	403	-1
408	260	-1
415	778	-1
922	667	-1
422	26	-1
188	491	-1
422	915	-1
150	704	-1
422	628	-1
424	578	-1
918	629	-1
929	730	-1
928	641	-1
439	463	-1
441	614	-1
440	254	-1
408	808	-1
432	228	-1
931	450	-1
438	874	-1
416	202	-1
420	523	-1
566	126	-1
657	579	-1
426	261	-1
919	207	-1
163	552	-1
920	851	-1
441	513	-1
633	558	-1
425	666	-1
422	998	-1
423	178	-1
413	116	-1
928	68	-1
885	622	-1
465	314	-1
947	889	-1
942	806	-1
924	429	-1
400	524	-1
900	452	-1
930	630	-1
922	566	-1
422	958	-1
918	908	-1
442	700	-1
923	377	-1
926	683	-1
674	198	-1
429	617	-1
924	413	-1
916	823	-1
916	755	-1
419	703	-1
933	364	-1
410	819	-1
181	751	-1
437	48	-1
436	528	-1
920	616	-1
923	270	-1
986	800	-1
417	235	-1
939	903	-1
192	258	-1
186	191	-1
927	12	-1
287	853	-1
921	621	-1
920	855	-1
326	140	-1
950	872	-1
691	708	-1
173	92	-1
528	20	-1
923	782	-1
663	30	-1
920	504	-1
911	81	-1
415	773	-1
427	872	-1
932	880	-1
311	883	-1
671	872	-1
418	458	-1
917	902	-1
916	547	-1
544	55	-1
423	591	-1
424	563	-1
432	776	-1
923	295	-1
170	40	-1
922	398	-1
923	282	-1
916	806	-1
420	507	-1
926	688	-1
443	494	-1
430	454	-1
425	421	-1
359	39	-1
362	91	-1
929	393	-1
922	135	-1
931	968	-1
916	811	-1
958	325	-1
293	961	-1
940	100	-1
423	102	-1
667	307	-1
495	333	-1
945	857	-1
916	522	-1
420	615	-1
100	981	-1
916	797	-1
429	198	-1
931	456	-1
424	570	-1
745	214	-1
910	686	-1
423	278	-1
929	179	-1
931	397	-1
923	162	-1
426	802	-1
424	83	-1
916	638	-1
288	230	-1
922	580	-1
421	864	-1
430	932	-1
930	821	-1
418	480	-1
427	636	-1
916	181	-1
418	469	-1
923	309	-1
661	668	-1
427	722	-1
128	574	-1
681	527	-1
426	809	-1
920	986	-1
924	323	-1
922	606	-1
926	759	-1
915	790	-1
911	69	-1
925	550	-1
918	9	-1
914	784	-1
695	689	-1
260	963	-1
420	516	-1
917	357	-1
652	482	-1
426	429	-1
923	996	-1
423	601	-1
943	785	-1
915	970	-1
418	487	-1
441	94	-1
422	979	-1
439	120	-1
443	630	-1
923	194	-1
917	213	-1
422	14	-1
918	366	-1
892	340	-1
415	721	-1
428	367	-1
923	21	-1
439	131	-1
922	586	-1
916	733	-1
920	863	-1
414	136	-1
420	52	-1
425	406	-1
924	241	-1
439	472	-1
419	872	-1
916	454	-1
422	71	-1
423	314	-1
435	492	-1
423	741	-1
420	694	-1
933	982	-1
181	319	-1
986	804	-1
0	53	-1
443	746	-1
423	303	-1
480	93	-1
415	934	-1
410	746	-1
411	100	-1
445	720	-1
928	210	-1
423	963	-1
85	749	-1
156	739	-1
920	510	-1
411	87	-1
778	650	-1
945	82	-1
415	726	-1
920	532	-1
423	749	-1
399	861	-1
422	34	-1
911	93	-1
565	655	-1
453	959	-1
672	487	-1
421	859	-1
926	84	-1
915	718	-1
152	850	-1
427	818	-1
928	716	-1
924	408	-1
417	636	-1
926	523	-1
418	372	-1
