681	954	1
877	141	1
192	849	1
378	786	1
848	684	1
883	584	1
883	582	1
153	768	1
293	60	1
8	227	1
567	730	1
144	983	1
53	832	1
615	821	1
715	999	1
672	412	1
490	492	1
356	848	1
344	95	1
415	138	1
985	447	1
418	327	1
529	732	1
485	473	1
345	775	1
893	954	1
151	367	1
160	8	1
239	760	1
275	854	1
402	551	1
952	702	1
672	525	1
197	987	1
331	732	1
645	795	1
457	973	1
415	615	1
770	261	1
540	716	1
220	419	1
545	367	1
970	842	1
760	870	1
811	509	1
867	834	1
814	30	1
491	812	1
595	746	1
292	863	1
47	675	1
899	295	1
640	46	1
270	587	1
771	31	1
544	196	1
403	320	1
936	624	1
263	831	1
696	490	1
269	436	1
144	889	1
500	507	1
416	192	1
45	10	1
356	189	1
65	629	1
410	693	1
588	912	1
175	732	1
782	692	1
713	329	1
157	694	1
275	757	1
40	419	1
286	77	1
67	606	1
40	883	1
266	837	1
676	285	1
724	720	1
71	812	1
897	763	1
831	482	1
190	675	1
682	311	1
592	107	1
37	314	1
432	868	1
874	825	1
272	210	1
56	425	1
508	844	1
990	555	1
639	347	1
737	123	1
566	443	1
751	548	1
143	513	1
819	184	1
336	936	1
831	12	1
207	724	1
18	499	1
745	426	1
877	457	1
172	144	1
486	535	1
195	73	1
981	750	1
250	265	1
273	430	1
839	754	1
745	151	1
494	698	1
410	897	1
582	585	1
598	540	1
573	605	1
13	298	1
553	436	1
351	430	1
757	107	1
630	712	1
518	83	1
727	882	1
263	31	1
20	86	1
51	117	1
251	580	1
695	807	1
342	46	1
536	626	1
179	721	1
368	258	1
973	261	1
656	323	1
977	456	1
623	672	1
306	39	1
120	935	1
893	316	1
46	532	1
295	275	1
536	992	1
934	396	1
126	603	1
247	557	1
269	144	1
433	785	1
346	555	1
111	499	1
790	192	1
41	850	1
74	231	1
844	742	1
258	229	1
941	948	1
655	274	1
391	311	1
912	152	1
662	938	1
365	749	1
680	412	1
497	724	1
612	877	1
881	943	1
879	362	1
852	332	1
885	454	1
383	290	1
337	166	1
639	837	1
173	272	1
554	930	1
653	956	1
855	257	1
200	741	1
671	822	1
747	536	1
161	217	1
459	872	1
516	739	1
61	281	1
224	568	1
431	221	1
693	302	1
370	238	1
304	679	1
46	0	1
172	606	1
98	958	1
353	955	1
375	675	1
853	325	1
843	996	1
175	387	1
186	251	1
28	887	1
299	305	1
665	814	1
761	455	1
764	84	1
295	753	1
856	998	1
278	408	1
344	780	1
208	393	1
652	928	1
865	630	1
104	407	1
360	185	1
835	857	1
68	302	1
784	342	1
141	576	1
426	204	1
105	582	1
880	352	1
926	503	1
277	129	1
352	947	1
163	379	1
572	625	1
625	595	1
919	351	1
934	179	1
932	150	1
207	278	1
243	380	1
845	288	1
335	197	1
692	265	1
261	191	1
713	836	1
312	551	1
196	953	1
682	96	1
663	345	1
148	822	1
898	575	1
878	626	1
909	310	1
538	604	1
424	916	1
271	498	1
741	688	1
940	927	1
592	259	1
931	944	1
262	279	1
24	867	-1
917	572	-1
943	870	-1
316	284	-1
118	384	-1
76	51	-1
437	574	-1
370	879	-1
316	257	-1
567	637	-1
265	327	-1
74	829	-1
428	242	-1
206	149	-1
952	447	-1
791	538	-1
893	581	-1
133	838	-1
321	19	-1
585	845	-1
768	89	-1
958	298	-1
760	424	-1
964	391	-1
656	438	-1
359	770	-1
81	813	-1
782	982	-1
467	29	-1
264	195	-1
53	60	-1
426	528	-1
200	899	-1
298	233	-1
144	857	-1
559	646	-1
939	841	-1
289	344	-1
427	84	-1
53	605	-1
663	453	-1
490	435	-1
962	519	-1
643	679	-1
501	932	-1
361	696	-1
650	311	-1
768	484	-1
254	530	-1
297	778	-1
85	539	-1
121	517	-1
92	665	-1
996	440	-1
281	146	-1
18	385	-1
221	425	-1
913	108	-1
172	602	-1
203	422	-1
507	562	-1
896	87	-1
379	705	-1
283	912	-1
278	993	-1
19	208	-1
98	751	-1
442	19	-1
34	327	-1
669	805	-1
814	811	-1
677	417	-1
934	500	-1
803	634	-1
937	843	-1
161	430	-1
987	977	-1
990	906	-1
940	103	-1
6	886	-1
349	292	-1
364	965	-1
527	648	-1
690	410	-1
264	190	-1
732	129	-1
570	148	-1
427	16	-1
813	441	-1
780	556	-1
206	235	-1
5	369	-1
617	404	-1
412	239	-1
274	163	-1
188	686	-1
916	44	-1
488	262	-1
366	667	-1
34	552	-1
398	70	-1
197	958	-1
27	415	-1
606	908	-1
225	889	-1
393	913	-1
463	324	-1
178	937	-1
566	49	-1
51	812	-1
43	678	-1
48	922	-1
997	347	-1
910	531	-1
634	430	-1
81	21	-1
838	813	-1
44	874	-1
974	621	-1
687	35	-1
289	231	-1
737	894	-1
584	359	-1
335	519	-1
614	589	-1
129	253	-1
719	955	-1
75	976	-1
208	449	-1
828	999	-1
253	255	-1
180	221	-1
382	249	-1
636	883	-1
141	674	-1
572	651	-1
293	727	-1
998	15	-1
736	315	-1
507	648	-1
858	526	-1
245	991	-1
720	248	-1
481	981	-1
66	266	-1
237	742	-1
750	55	-1
352	270	-1
415	26	-1
948	539	-1
617	893	-1
668	629	-1
895	913	-1
954	963	-1
676	992	-1
198	349	-1
684	830	-1
920	579	-1
40	620	-1
846	696	-1
132	796	-1
486	821	-1
198	967	-1
451	326	-1
959	948	-1
785	659	-1
400	620	-1
580	569	-1
282	278	-1
82	863	-1
840	828	-1
604	182	-1
570	99	-1
707	781	-1
324	342	-1
712	488	-1
390	428	-1
846	456	-1
397	486	-1
714	321	-1
265	206	-1
89	749	-1
181	57	-1
181	79	-1
513	753	-1
680	450	-1
424	948	-1
548	776	-1
27	580	-1
276	543	-1
381	944	-1
33	27	-1
764	602	-1
941	330	-1
607	106	-1
694	606	-1
564	807	-1
609	413	-1
812	837	-1
697	317	-1
503	553	-1
296	177	-1
956	685	-1
607	154	-1
728	398	-1
193	533	-1
257	647	-1
918	463	-1
603	956	-1
354	383	-1
912	950	-1
885	575	-1
564	385	-1
371	404	-1
38	375	-1
720	757	-1
832	673	-1
384	872	-1
352	548	-1
311	753	-1
147	109	-1
940	879	-1
836	370	-1
903	252	-1
912	721	-1
