1.000000e-01  1.980100e+00
2.000000e-01  1.960398e+00
3.000000e-01  1.940892e+00
4.000000e-01  1.921580e+00
5.000000e-01  1.902460e+00
6.000000e-01  1.883531e+00
7.000000e-01  1.864790e+00
8.000000e-01  1.846235e+00
9.000000e-01  1.827865e+00
1.000000e+00  1.809678e+00


The answer is 1.809678e+00

The analytical answer is  1.809675e+00

 The error is  -3.038839e-06
